TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB194_Cm0;TB204_Cm1;TB194_Cm2;TB204_Cm3;TB194_Cm4;TB204_Cm5;TB194_Cm6;TB204_Cm7;TB194_Cm8;TB204_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;TB204_Cm0;TB194_Cm1;TB204_Cm2;TB194_Cm3;TB204_Cm4;TB194_Cm5;TB204_Cm6;TB194_Cm7;TB204_Cm8;TB194_Cm10;Time
2.742610889;1.207610889;2.071610889;0.828610889;1.782610889;0.139610889;1.542610889;0.048610889;1.391610889;0.028610889;1.706610889;0.984610889;1.432610889;0.822610889;1.385610889;0.040610889;1.275610889;0.047610889;1.253610889;0.011610889;2.000610889;1.087610889;2.230610889;0.769610889;2.356610889;0.285610889;2.095610889;0.064610889;2.226610889;0.026610889;1.988610889;1.070610889;2.105610889;0.748610889;2.149610889;0.053610889;2.136610889;0.037610889;2.581610889;0.030610889;0.845610889;1.627610889;0.972610889;1.586610889;0.402610889;1.587610889;0.059610889;1.960610889;0.022610889;1.424610889;0.815610889;1.307610889;0.974610889;1.107610889;0.359610889;1.162610889;0.020610889;1.102610889;0.030610889;1.030610889;1.825610889;1.765610889;0.848610889;1.798610889;0.447610889;1.616610889;0.070610889;1.688610889;0.035610889;1.670610889;1.646610889;1.677610889;0.808610889;1.860610889;0.296610889;1.659610889;0.034610889;1.630610889;0.013610889;1.681610889;759.8496109
2.708610889;1.224610889;2.150610889;0.842610889;1.851610889;0.139610889;1.572610889;0.043610889;1.395610889;0.024610889;1.643610889;0.973610889;1.419610889;0.809610889;1.369610889;0.037610889;1.337610889;0.042610889;1.248610889;0.009610889;1.870610889;1.080610889;2.137610889;0.767610889;2.210610889;0.286610889;2.149610889;0.062610889;2.195610889;0.027610889;2.106610889;1.071610889;2.097610889;0.751610889;2.082610889;0.047610889;2.022610889;0.034610889;2.435610889;0.029610889;0.852610889;1.707610889;0.986610889;1.623610889;0.405610889;1.631610889;0.058610889;1.976610889;0.021610889;1.415610889;0.880610889;1.329610889;0.958610889;1.070610889;0.350610889;1.210610889;0.021610889;1.182610889;0.032610889;1.080610889;1.909610889;1.819610889;0.853610889;1.801610889;0.450610889;1.645610889;0.070610889;1.640610889;0.034610889;1.651610889;1.637610889;1.708610889;0.812610889;1.863610889;0.285610889;1.616610889;0.029610889;1.605610889;0.014610889;1.638610889;764.8496109
2.713610889;1.196610889;2.190610889;0.851610889;1.857610889;0.139610889;1.582610889;0.047610889;1.435610889;0.031610889;1.702610889;0.990610889;1.405610889;0.804610889;1.421610889;0.045610889;1.336610889;0.048610889;1.227610889;0.011610889;1.870610889;1.080610889;2.133610889;0.763610889;2.219610889;0.284610889;2.018610889;0.066610889;2.168610889;0.028610889;2.126610889;1.081610889;2.256610889;0.752610889;2.110610889;0.052610889;2.161610889;0.038610889;2.444610889;0.031610889;0.834610889;1.681610889;0.986610889;1.610610889;0.398610889;1.608610889;0.061610889;1.995610889;0.023610889;1.427610889;0.874610889;1.347610889;0.955610889;0.989610889;0.351610889;1.174610889;0.022610889;1.175610889;0.037610889;1.107610889;1.899610889;1.821610889;0.864610889;1.878610889;0.461610889;1.685610889;0.076610889;1.683610889;0.037610889;1.662610889;1.637610889;1.672610889;0.806610889;1.799610889;0.283610889;1.670610889;0.034610889;1.646610889;0.015610889;1.689610889;769.8496109
2.746610889;1.188610889;2.150610889;0.863610889;1.897610889;0.141610889;1.588610889;0.052610889;1.413610889;0.032610889;1.660610889;0.955610889;1.413610889;0.813610889;1.412610889;0.039610889;1.222610889;0.046610889;1.225610889;0.011610889;1.822610889;1.084610889;2.167610889;0.771610889;2.235610889;0.293610889;2.068610889;0.070610889;2.214610889;0.028610889;2.116610889;1.085610889;2.254610889;0.760610889;2.134610889;0.050610889;2.096610889;0.035610889;2.497610889;0.032610889;0.854610889;1.666610889;0.983610889;1.630610889;0.394610889;1.660610889;0.060610889;1.986610889;0.022610889;1.428610889;0.809610889;1.354610889;0.954610889;1.013610889;0.348610889;1.167610889;0.022610889;1.122610889;0.035610889;1.108610889;1.909610889;1.855610889;0.864610889;1.890610889;0.463610889;1.664610889;0.079610889;1.665610889;0.038610889;1.638610889;1.602610889;1.724610889;0.811610889;1.853610889;0.280610889;1.621610889;0.032610889;1.660610889;0.015610889;1.704610889;774.8496109
2.731610889;1.189610889;2.157610889;0.872610889;1.841610889;0.140610889;1.600610889;0.045610889;1.380610889;0.026610889;1.676610889;0.970610889;1.418610889;0.823610889;1.416610889;0.038610889;1.256610889;0.044610889;1.298610889;0.010610889;1.915610889;1.093610889;2.202610889;0.785610889;2.445610889;0.302610889;2.131610889;0.071610889;2.189610889;0.026610889;2.118610889;1.089610889;2.310610889;0.762610889;2.161610889;0.048610889;2.125610889;0.036610889;2.478610889;0.028610889;0.856610889;1.639610889;0.999610889;1.598610889;0.391610889;1.642610889;0.057610889;1.925610889;0.021610889;1.412610889;0.787610889;1.376610889;0.956610889;1.042610889;0.334610889;1.196610889;0.022610889;0.982610889;0.034610889;1.074610889;1.892610889;1.873610889;0.855610889;1.844610889;0.453610889;1.693610889;0.078610889;1.718610889;0.039610889;1.665610889;1.629610889;1.732610889;0.812610889;1.856610889;0.274610889;1.673610889;0.029610889;1.627610889;0.013610889;1.687610889;779.8496109
2.730610889;1.166610889;2.180610889;0.863610889;1.889610889;0.144610889;1.594610889;0.051610889;1.435610889;0.030610889;1.709610889;0.971610889;1.413610889;0.809610889;1.425610889;0.049610889;1.324610889;0.049610889;1.297610889;0.014610889;1.744610889;1.085610889;2.149610889;0.775610889;2.388610889;0.301610889;2.140610889;0.073610889;2.278610889;0.028610889;2.114610889;1.089610889;2.115610889;0.755610889;2.151610889;0.054610889;2.157610889;0.038610889;2.583610889;0.030610889;0.834610889;1.640610889;0.989610889;1.581610889;0.398610889;1.550610889;0.056610889;1.979610889;0.024610889;1.399610889;0.831610889;1.315610889;0.953610889;1.030610889;0.344610889;1.163610889;0.022610889;1.015610889;0.031610889;1.110610889;1.921610889;1.867610889;0.863610889;1.893610889;0.462610889;1.647610889;0.080610889;1.675610889;0.038610889;1.627610889;1.552610889;1.745610889;0.824610889;1.793610889;0.257610889;1.640610889;0.032610889;1.625610889;0.017610889;1.665610889;784.8496109
2.676610889;1.193610889;2.144610889;0.871610889;1.883610889;0.142610889;1.585610889;0.045610889;1.433610889;0.029610889;1.687610889;0.976610889;1.392610889;0.823610889;1.383610889;0.047610889;1.240610889;0.045610889;1.280610889;0.010610889;1.845610889;1.098610889;2.168610889;0.776610889;2.266610889;0.294610889;2.068610889;0.075610889;2.132610889;0.026610889;2.062610889;1.089610889;2.070610889;0.754610889;2.142610889;0.057610889;2.039610889;0.035610889;2.477610889;0.030610889;0.832610889;1.599610889;0.980610889;1.576610889;0.403610889;1.600610889;0.056610889;1.945610889;0.020610889;1.379610889;0.804610889;1.364610889;0.950610889;0.929610889;0.348610889;1.161610889;0.023610889;1.040610889;0.033610889;1.125610889;1.943610889;1.862610889;0.864610889;1.804610889;0.459610889;1.708610889;0.084610889;1.737610889;0.041610889;1.697610889;1.686610889;1.735610889;0.815610889;1.830610889;0.269610889;1.697610889;0.030610889;1.686610889;0.016610889;1.735610889;789.8496109
2.600610889;1.175610889;2.111610889;0.873610889;1.906610889;0.141610889;1.556610889;0.047610889;1.423610889;0.028610889;1.693610889;0.996610889;1.338610889;0.836610889;1.414610889;0.037610889;1.233610889;0.042610889;1.275610889;0.009610889;1.754610889;1.099610889;2.270610889;0.786610889;2.261610889;0.288610889;2.056610889;0.079610889;2.262610889;0.027610889;2.067610889;1.087610889;2.071610889;0.759610889;2.122610889;0.052610889;2.122610889;0.036610889;2.578610889;0.030610889;0.849610889;1.654610889;0.992610889;1.663610889;0.412610889;1.659610889;0.059610889;2.000610889;0.022610889;1.423610889;0.802610889;1.411610889;0.943610889;0.999610889;0.343610889;1.143610889;0.021610889;1.011610889;0.031610889;1.127610889;1.849610889;1.804610889;0.847610889;1.793610889;0.453610889;1.665610889;0.084610889;1.689610889;0.040610889;1.663610889;1.663610889;1.647610889;0.814610889;1.768610889;0.268610889;1.637610889;0.029610889;1.619610889;0.014610889;1.677610889;794.8496109
2.564610889;1.210610889;2.105610889;0.880610889;1.829610889;0.140610889;1.542610889;0.047610889;1.458610889;0.030610889;1.710610889;0.982610889;1.292610889;0.848610889;1.448610889;0.045610889;1.270610889;0.046610889;1.298610889;0.009610889;1.819610889;1.095610889;2.196610889;0.785610889;2.356610889;0.286610889;2.161610889;0.080610889;2.194610889;0.026610889;2.163610889;1.103610889;2.194610889;0.773610889;2.270610889;0.051610889;2.153610889;0.036610889;2.597610889;0.029610889;0.868610889;1.675610889;0.989610889;1.637610889;0.400610889;1.629610889;0.057610889;1.921610889;0.023610889;1.440610889;0.786610889;1.428610889;0.961610889;0.983610889;0.347610889;1.146610889;0.022610889;0.996610889;0.031610889;1.159610889;1.916610889;1.857610889;0.853610889;1.786610889;0.457610889;1.641610889;0.084610889;1.685610889;0.041610889;1.665610889;1.635610889;1.677610889;0.816610889;1.775610889;0.270610889;1.641610889;0.030610889;1.651610889;0.015610889;1.672610889;799.8496109
2.698610889;1.215610889;2.084610889;0.872610889;1.831610889;0.138610889;1.552610889;0.044610889;1.406610889;0.028610889;1.728610889;0.984610889;1.245610889;0.830610889;1.437610889;0.040610889;1.373610889;0.046610889;1.263610889;0.009610889;1.981610889;1.103610889;2.257610889;0.775610889;2.322610889;0.279610889;2.142610889;0.091610889;2.272610889;0.027610889;2.039610889;1.087610889;2.126610889;0.758610889;2.189610889;0.060610889;2.205610889;0.037610889;2.642610889;0.030610889;0.817610889;1.606610889;0.991610889;1.580610889;0.387610889;1.577610889;0.055610889;1.905610889;0.019610889;1.369610889;0.812610889;1.357610889;0.961610889;0.952610889;0.344610889;1.061610889;0.021610889;0.907610889;0.033610889;1.170610889;1.838610889;1.837610889;0.852610889;1.826610889;0.463610889;1.684610889;0.086610889;1.704610889;0.041610889;1.646610889;1.633610889;1.668610889;0.809610889;1.747610889;0.270610889;1.630610889;0.028610889;1.686610889;0.014610889;1.690610889;804.8496109
2.575610889;1.243610889;2.088610889;0.883610889;1.964610889;0.143610889;1.572610889;0.044610889;1.361610889;0.027610889;1.749610889;1.001610889;1.248610889;0.801610889;1.433610889;0.039610889;1.359610889;0.045610889;1.327610889;0.010610889;2.123610889;1.117610889;2.377610889;0.800610889;2.350610889;0.282610889;2.172610889;0.092610889;2.284610889;0.027610889;2.061610889;1.097610889;2.225610889;0.778610889;2.322610889;0.057610889;2.237610889;0.039610889;2.654610889;0.030610889;0.826610889;1.618610889;0.999610889;1.613610889;0.387610889;1.611610889;0.057610889;2.037610889;0.025610889;1.382610889;0.781610889;1.407610889;0.959610889;1.016610889;0.348610889;1.097610889;0.024610889;0.915610889;0.032610889;1.140610889;1.857610889;1.832610889;0.858610889;1.836610889;0.458610889;1.699610889;0.087610889;1.759610889;0.048610889;1.676610889;1.704610889;1.659610889;0.816610889;1.763610889;0.263610889;1.690610889;0.030610889;1.715610889;0.016610889;1.720610889;809.8496109
2.660610889;1.205610889;2.128610889;0.872610889;1.869610889;0.140610889;1.537610889;0.045610889;1.349610889;0.027610889;1.728610889;0.975610889;1.231610889;0.811610889;1.404610889;0.038610889;1.339610889;0.046610889;1.321610889;0.009610889;2.114610889;1.119610889;2.316610889;0.798610889;2.428610889;0.288610889;2.104610889;0.086610889;2.181610889;0.025610889;2.179610889;1.102610889;2.188610889;0.774610889;2.298610889;0.065610889;2.235610889;0.037610889;2.650610889;0.029610889;0.839610889;1.628610889;0.999610889;1.617610889;0.380610889;1.588610889;0.056610889;2.049610889;0.023610889;1.396610889;0.827610889;1.372610889;0.966610889;1.048610889;0.351610889;1.072610889;0.022610889;0.944610889;0.031610889;1.157610889;1.955610889;1.903610889;0.873610889;1.884610889;0.471610889;1.682610889;0.092610889;1.705610889;0.044610889;1.636610889;1.656610889;1.674610889;0.824610889;1.789610889;0.262610889;1.662610889;0.029610889;1.720610889;0.016610889;1.679610889;814.8496109
2.488610889;1.211610889;2.129610889;0.880610889;1.853610889;0.139610889;1.570610889;0.048610889;1.393610889;0.029610889;1.658610889;0.973610889;1.233610889;0.795610889;1.383610889;0.040610889;1.368610889;0.048610889;1.296610889;0.008610889;2.044610889;1.117610889;2.304610889;0.800610889;2.384610889;0.293610889;2.164610889;0.089610889;2.273610889;0.026610889;2.159610889;1.108610889;2.239610889;0.780610889;2.310610889;0.057610889;2.219610889;0.039610889;2.587610889;0.031610889;0.846610889;1.642610889;1.000610889;1.645610889;0.379610889;1.650610889;0.055610889;2.035610889;0.022610889;1.390610889;0.770610889;1.393610889;0.974610889;1.010610889;0.355610889;1.103610889;0.027610889;0.944610889;0.033610889;1.177610889;1.871610889;1.858610889;0.861610889;1.800610889;0.470610889;1.690610889;0.099610889;1.769610889;0.047610889;1.692610889;1.724610889;1.767610889;0.830610889;1.843610889;0.251610889;1.718610889;0.029610889;1.728610889;0.016610889;1.738610889;819.8496109
2.669610889;1.245610889;2.267610889;0.903610889;1.928610889;0.146610889;1.565610889;0.049610889;1.379610889;0.027610889;1.687610889;0.973610889;1.234610889;0.820610889;1.406610889;0.046610889;1.350610889;0.050610889;1.293610889;0.010610889;2.154610889;1.103610889;2.245610889;0.800610889;2.337610889;0.283610889;2.074610889;0.094610889;2.112610889;0.029610889;2.063610889;1.093610889;2.145610889;0.781610889;2.282610889;0.057610889;2.234610889;0.037610889;2.665610889;0.032610889;0.740610889;1.584610889;1.001610889;1.615610889;0.368610889;1.632610889;0.052610889;2.042610889;0.022610889;1.382610889;0.785610889;1.437610889;0.972610889;0.934610889;0.359610889;1.128610889;0.024610889;0.890610889;0.032610889;1.123610889;1.943610889;1.909610889;0.863610889;1.805610889;0.472610889;1.652610889;0.097610889;1.741610889;0.049610889;1.666610889;1.674610889;1.721610889;0.824610889;1.781610889;0.253610889;1.652610889;0.029610889;1.672610889;0.016610889;1.689610889;824.8496109
2.648610889;1.218610889;2.141610889;0.896610889;1.886610889;0.145610889;1.548610889;0.048610889;1.406610889;0.032610889;1.677610889;0.958610889;1.207610889;0.789610889;1.444610889;0.044610889;1.358610889;0.046610889;1.308610889;0.009610889;2.113610889;1.108610889;2.247610889;0.803610889;2.259610889;0.293610889;2.104610889;0.099610889;2.279610889;0.027610889;2.114610889;1.097610889;2.205610889;0.787610889;2.351610889;0.056610889;2.135610889;0.037610889;2.598610889;0.031610889;0.661610889;1.595610889;0.996610889;1.599610889;0.382610889;1.621610889;0.057610889;2.083610889;0.023610889;1.371610889;0.776610889;1.382610889;0.956610889;0.864610889;0.350610889;1.110610889;0.025610889;0.849610889;0.031610889;1.102610889;1.898610889;1.884610889;0.872610889;1.820610889;0.475610889;1.666610889;0.100610889;1.787610889;0.050610889;1.710610889;1.757610889;1.733610889;0.826610889;1.771610889;0.253610889;1.670610889;0.028610889;1.736610889;0.013610889;1.730610889;829.8496109
2.631610889;1.216610889;2.147610889;0.894610889;1.838610889;0.149610889;1.545610889;0.050610889;1.445610889;0.030610889;1.664610889;0.960610889;1.259610889;0.838610889;1.440610889;0.040610889;1.307610889;0.046610889;1.374610889;0.011610889;2.272610889;1.121610889;2.249610889;0.811610889;2.186610889;0.302610889;2.061610889;0.110610889;2.086610889;0.029610889;2.077610889;1.099610889;2.131610889;0.786610889;2.179610889;0.057610889;2.213610889;0.042610889;2.672610889;0.033610889;0.820610889;1.526610889;0.990610889;1.581610889;0.373610889;1.553610889;0.054610889;1.975610889;0.023610889;1.354610889;0.807610889;1.390610889;0.924610889;0.830610889;0.362610889;1.093610889;0.030610889;0.877610889;0.034610889;1.105610889;1.897610889;1.891610889;0.868610889;1.786610889;0.476610889;1.700610889;0.105610889;1.783610889;0.051610889;1.704610889;1.750610889;1.728610889;0.825610889;1.793610889;0.244610889;1.684610889;0.031610889;1.715610889;0.015610889;1.701610889;834.8496109
2.569610889;1.218610889;2.171610889;0.916610889;1.825610889;0.146610889;1.545610889;0.051610889;1.338610889;0.027610889;1.645610889;0.975610889;1.293610889;0.833610889;1.485610889;0.030610889;1.229610889;0.045610889;1.318610889;0.008610889;2.148610889;1.098610889;2.210610889;0.814610889;2.274610889;0.290610889;2.166610889;0.107610889;2.241610889;0.028610889;2.070610889;1.098610889;2.175610889;0.792610889;2.308610889;0.054610889;2.227610889;0.036610889;2.609610889;0.031610889;1.109610889;1.592610889;1.006610889;1.654610889;0.380610889;1.644610889;0.054610889;1.982610889;0.023610889;1.428610889;0.756610889;1.435610889;0.947610889;1.019610889;0.357610889;1.109610889;0.028610889;0.916610889;0.032610889;1.069610889;1.975610889;1.942610889;0.875610889;1.857610889;0.474610889;1.662610889;0.093610889;1.735610889;0.051610889;1.685610889;1.743610889;1.782610889;0.838610889;1.850610889;0.239610889;1.707610889;0.029610889;1.727610889;0.014610889;1.741610889;839.8496109
2.726610889;1.251610889;2.278610889;0.919610889;1.909610889;0.146610889;1.572610889;0.050610889;1.416610889;0.028610889;1.707610889;0.999610889;1.288610889;0.849610889;1.479610889;0.043610889;1.293610889;0.049610889;1.392610889;0.009610889;2.326610889;1.123610889;2.307610889;0.822610889;2.228610889;0.302610889;2.071610889;0.115610889;2.120610889;0.029610889;2.101610889;1.100610889;2.242610889;0.803610889;2.351610889;0.059610889;2.141610889;0.036610889;2.546610889;0.029610889;1.158610889;1.549610889;1.005610889;1.639610889;0.377610889;1.615610889;0.055610889;2.089610889;0.023610889;1.382610889;0.770610889;1.398610889;0.932610889;1.004610889;0.345610889;1.083610889;0.027610889;0.914610889;0.032610889;1.086610889;1.863610889;1.869610889;0.865610889;1.798610889;0.479610889;1.719610889;0.096610889;1.758610889;0.049610889;1.683610889;1.790610889;1.783610889;0.830610889;1.844610889;0.239610889;1.715610889;0.032610889;1.746610889;0.017610889;1.734610889;844.8496109
2.689610889;1.228610889;2.255610889;0.906610889;1.851610889;0.147610889;1.610610889;0.048610889;1.337610889;0.028610889;1.634610889;0.990610889;1.229610889;0.855610889;1.374610889;0.029610889;1.263610889;0.043610889;1.292610889;0.008610889;2.208610889;1.109610889;2.219610889;0.816610889;2.177610889;0.307610889;2.198610889;0.108610889;2.167610889;0.029610889;2.122610889;1.109610889;2.185610889;0.795610889;2.211610889;0.058610889;2.235610889;0.037610889;2.518610889;0.030610889;1.100610889;1.523610889;0.995610889;1.583610889;0.369610889;1.576610889;0.056610889;1.945610889;0.022610889;1.358610889;0.749610889;1.395610889;0.932610889;0.982610889;0.351610889;1.091610889;0.029610889;0.869610889;0.033610889;1.095610889;1.965610889;1.847610889;0.867610889;1.796610889;0.481610889;1.738610889;0.102610889;1.768610889;0.052610889;1.696610889;1.752610889;1.770610889;0.840610889;1.879610889;0.235610889;1.728610889;0.033610889;1.765610889;0.015610889;1.730610889;849.8496109
2.562610889;1.234610889;2.247610889;0.923610889;1.899610889;0.143610889;1.566610889;0.046610889;1.290610889;0.028610889;1.669610889;0.974610889;1.181610889;0.883610889;1.313610889;0.035610889;1.254610889;0.048610889;1.376610889;0.008610889;2.398610889;1.127610889;2.296610889;0.822610889;2.234610889;0.289610889;2.110610889;0.112610889;2.061610889;0.026610889;2.205610889;1.101610889;2.184610889;0.804610889;2.294610889;0.057610889;2.257610889;0.037610889;2.580610889;0.029610889;1.113610889;1.508610889;0.989610889;1.588610889;0.362610889;1.573610889;0.053610889;1.955610889;0.021610889;1.371610889;0.750610889;1.418610889;0.950610889;0.990610889;0.340610889;1.077610889;0.027610889;0.853610889;0.029610889;1.047610889;2.040610889;1.947610889;0.878610889;1.868610889;0.473610889;1.691610889;0.105610889;1.741610889;0.054610889;1.685610889;1.714610889;1.753610889;0.836610889;1.855610889;0.240610889;1.732610889;0.030610889;1.741610889;0.016610889;1.715610889;854.8496109
2.612610889;1.210610889;2.260610889;0.940610889;1.930610889;0.154610889;1.601610889;0.052610889;1.336610889;0.030610889;1.654610889;0.981610889;1.117610889;0.899610889;1.264610889;0.041610889;1.284610889;0.049610889;1.378610889;0.011610889;2.439610889;1.127610889;2.270610889;0.831610889;2.389610889;0.300610889;2.108610889;0.130610889;2.072610889;0.028610889;2.110610889;1.102610889;2.160610889;0.795610889;2.211610889;0.059610889;2.158610889;0.038610889;2.573610889;0.030610889;1.068610889;1.531610889;0.994610889;1.585610889;0.372610889;1.553610889;0.056610889;1.976610889;0.023610889;1.360610889;0.763610889;1.384610889;0.948610889;0.963610889;0.356610889;1.052610889;0.034610889;0.851610889;0.030610889;1.043610889;2.026610889;1.944610889;0.882610889;1.835610889;0.480610889;1.733610889;0.111610889;1.824610889;0.053610889;1.730610889;1.805610889;1.824610889;0.840610889;1.792610889;0.248610889;1.696610889;0.033610889;1.764610889;0.016610889;1.669610889;859.8496109
2.618610889;1.223610889;2.298610889;0.948610889;1.926610889;0.148610889;1.621610889;0.052610889;1.353610889;0.030610889;1.678610889;0.993610889;1.104610889;0.910610889;1.201610889;0.044610889;1.289610889;0.049610889;1.392610889;0.009610889;2.475610889;1.133610889;2.358610889;0.834610889;2.297610889;0.306610889;2.128610889;0.156610889;2.166610889;0.027610889;2.166610889;1.121610889;2.290610889;0.811610889;2.301610889;0.059610889;2.318610889;0.039610889;2.557610889;0.030610889;1.002610889;1.535610889;1.004610889;1.598610889;0.367610889;1.554610889;0.054610889;2.005610889;0.022610889;1.355610889;0.756610889;1.451610889;0.978610889;0.978610889;0.355610889;1.057610889;0.031610889;0.874610889;0.031610889;1.041610889;1.998610889;1.907610889;0.879610889;1.823610889;0.479610889;1.683610889;0.115610889;1.827610889;0.057610889;1.721610889;1.797610889;1.781610889;0.840610889;1.859610889;0.245610889;1.756610889;0.031610889;1.710610889;0.016610889;1.675610889;864.8496109
2.521610889;1.163610889;2.127610889;0.930610889;1.896610889;0.141610889;1.579610889;0.046610889;1.201610889;0.024610889;1.647610889;0.992610889;1.053610889;0.909610889;1.220610889;0.039610889;1.263610889;0.050610889;1.363610889;0.010610889;2.423610889;1.124610889;2.309610889;0.838610889;2.224610889;0.293610889;2.199610889;0.158610889;2.237610889;0.029610889;2.093610889;1.109610889;2.203610889;0.813610889;2.389610889;0.063610889;2.323610889;0.040610889;2.731610889;0.029610889;0.872610889;1.534610889;1.014610889;1.623610889;0.369610889;1.558610889;0.054610889;1.985610889;0.022610889;1.348610889;0.782610889;1.425610889;0.985610889;0.962610889;0.357610889;1.053610889;0.030610889;0.869610889;0.031610889;1.027610889;1.942610889;1.876610889;0.877610889;1.810610889;0.488610889;1.751610889;0.113610889;1.848610889;0.058610889;1.717610889;1.796610889;1.852610889;0.846610889;1.882610889;0.240610889;1.744610889;0.034610889;1.781610889;0.017610889;1.738610889;869.8496109
2.670610889;1.164610889;2.191610889;0.951610889;1.954610889;0.146610889;1.598610889;0.049610889;1.314610889;0.029610889;1.649610889;0.969610889;1.041610889;0.898610889;1.113610889;0.032610889;1.273610889;0.044610889;1.341610889;0.009610889;2.436610889;1.128610889;2.286610889;0.842610889;2.194610889;0.294610889;2.226610889;0.159610889;2.130610889;0.027610889;2.128610889;1.103610889;2.186610889;0.816610889;2.382610889;0.062610889;2.197610889;0.038610889;2.567610889;0.030610889;0.974610889;1.510610889;0.990610889;1.579610889;0.359610889;1.555610889;0.053610889;1.970610889;0.024610889;1.325610889;0.761610889;1.413610889;0.980610889;0.950610889;0.352610889;1.089610889;0.029610889;0.853610889;0.033610889;1.030610889;1.983610889;1.901610889;0.888610889;1.876610889;0.491610889;1.757610889;0.118610889;1.827610889;0.062610889;1.739610889;1.752610889;1.778610889;0.839610889;1.863610889;0.231610889;1.743610889;0.031610889;1.794610889;0.016610889;1.714610889;874.8496109
2.621610889;1.186610889;2.284610889;0.962610889;1.914610889;0.148610889;1.624610889;0.052610889;1.307610889;0.030610889;1.630610889;0.988610889;1.073610889;0.922610889;1.137610889;0.040610889;1.260610889;0.046610889;1.350610889;0.010610889;2.352610889;1.127610889;2.292610889;0.845610889;2.367610889;0.299610889;2.211610889;0.183610889;2.149610889;0.028610889;2.249610889;1.118610889;2.248610889;0.822610889;2.410610889;0.063610889;2.200610889;0.039610889;2.650610889;0.031610889;1.089610889;1.549610889;1.004610889;1.633610889;0.371610889;1.582610889;0.054610889;2.017610889;0.022610889;1.333610889;0.759610889;1.403610889;0.980610889;0.936610889;0.354610889;1.086610889;0.030610889;0.833610889;0.034610889;1.036610889;2.042610889;1.951610889;0.884610889;1.811610889;0.479610889;1.706610889;0.128610889;1.774610889;0.061610889;1.691610889;1.790610889;1.759610889;0.837610889;1.822610889;0.239610889;1.695610889;0.032610889;1.744610889;0.016610889;1.700610889;879.8496109
2.612610889;1.203610889;2.276610889;0.980610889;1.930610889;0.150610889;1.615610889;0.054610889;1.345610889;0.033610889;1.694610889;0.964610889;1.181610889;0.928610889;1.156610889;0.044610889;1.251610889;0.050610889;1.395610889;0.011610889;2.526610889;1.147610889;2.456610889;0.857610889;2.350610889;0.301610889;2.221610889;0.187610889;2.152610889;0.026610889;2.157610889;1.095610889;2.140610889;0.814610889;2.304610889;0.062610889;2.258610889;0.036610889;2.589610889;0.029610889;1.083610889;1.523610889;1.027610889;1.626610889;0.377610889;1.560610889;0.055610889;2.003610889;0.021610889;1.353610889;0.776610889;1.387610889;0.969610889;0.870610889;0.360610889;1.088610889;0.027610889;0.837610889;0.030610889;1.029610889;1.968610889;1.897610889;0.869610889;1.788610889;0.487610889;1.775610889;0.131610889;1.841610889;0.063610889;1.710610889;1.828610889;1.805610889;0.842610889;1.888610889;0.236610889;1.706610889;0.030610889;1.759610889;0.014610889;1.735610889;884.8496109
2.655610889;1.168610889;2.224610889;0.966610889;1.936610889;0.154610889;1.629610889;0.055610889;1.353610889;0.031610889;1.667610889;0.968610889;1.230610889;0.933610889;1.142610889;0.042610889;1.246610889;0.048610889;1.423610889;0.010610889;2.524610889;1.145610889;2.429610889;0.858610889;2.259610889;0.300610889;2.173610889;0.192610889;2.198610889;0.028610889;2.141610889;1.112610889;2.169610889;0.821610889;2.275610889;0.060610889;2.278610889;0.039610889;2.775610889;0.030610889;1.002610889;1.509610889;1.002610889;1.586610889;0.369610889;1.532610889;0.054610889;1.989610889;0.023610889;1.318610889;0.788610889;1.431610889;0.971610889;0.876610889;0.364610889;1.058610889;0.028610889;0.858610889;0.035610889;1.040610889;2.049610889;1.958610889;0.891610889;1.900610889;0.496610889;1.753610889;0.133610889;1.865610889;0.066610889;1.754610889;1.841610889;1.846610889;0.847610889;1.894610889;0.236610889;1.786610889;0.033610889;1.786610889;0.015610889;1.747610889;889.8496109
